recency,history,used_discount,used_bogo,is_referral,channel,offer,score
2,31.51,0,1,0,Web,Buy One Get One,0.8952380897896247
5,29.99,0,1,1,Phone,Discount,0.5399645977375868
7,209.56,0,1,0,Multichannel,Discount,0.7621447805738035
1,179.04,0,1,1,Web,No Offer,0.5178971469666154
3,29.99,0,1,1,Web,No Offer,1.0350261987858458
5,29.99,1,0,1,Web,Discount,1.4363582871386278
6,921.56,1,0,1,Phone,No Offer,1.461320084144367
4,134.51,1,0,0,Web,Buy One Get One,1.5293109894854569
2,304.13,0,1,0,Phone,Discount,1.1880374052919846
2,459.29,0,1,1,Phone,Discount,2.5406314966975736
4,96.41,1,0,1,Web,No Offer,1.1717036540429508
3,234.35,1,0,0,Phone,Discount,2.3282600315032584
6,71.22,1,0,1,Phone,Discount,1.9858512285134915
2,127.37,0,1,0,Phone,No Offer,1.3402065366221
12,96.36,0,1,0,Web,Buy One Get One,1.8389081403624696
1,123.69,1,0,0,Phone,No Offer,0.9110124510668076
4,272.9,1,0,0,Multichannel,No Offer,1.3341213832358725
2,172.72,1,0,1,Phone,Buy One Get One,1.3008928382095857
1,123.34,0,1,1,Phone,Buy One Get One,1.1049722580714127
4,859.8,1,1,1,Multichannel,No Offer,1.243684655764471
1,76.13,1,0,1,Phone,No Offer,1.0781738041400506
2,118.53,0,1,1,Phone,Discount,1.649936884096489
2,553.83,1,1,1,Multichannel,No Offer,1.7573541416124299
9,324.0,1,0,0,Phone,Buy One Get One,1.1871957779623368
10,86.56,1,0,1,Phone,Discount,2.278922736369774
9,199.28,1,0,1,Phone,Discount,0.7243471230719399
10,149.16,1,0,1,Phone,Buy One Get One,0.6334681475592241
11,162.13,1,0,0,Phone,Discount,1.4988626956226274
1,103.39,1,0,0,Phone,No Offer,0.7053831061189065
10,212.17,0,1,0,Web,Buy One Get One,2.3724548977073825
8,39.16,1,0,1,Web,No Offer,0.4772117085485176
8,240.74,0,1,0,Web,No Offer,0.7338580539036477
6,682.66,0,1,1,Multichannel,Discount,2.052282326951712
5,990.7,1,1,1,Multichannel,No Offer,0.7809976866572678
10,60.52,0,1,1,Web,Buy One Get One,0.6867153593403905
3,77.41,0,1,1,Phone,Buy One Get One,0.9744362546165078
1,29.99,1,0,1,Web,Buy One Get One,1.0934839548577742
5,581.15,1,0,1,Web,Discount,1.2966980415413871
4,489.45,1,0,1,Phone,Buy One Get One,1.0992372272845532
5,345.63,1,1,0,Phone,No Offer,0.8470206471911811
11,833.9,1,1,1,Phone,Buy One Get One,0.6209483935487782
2,551.98,1,1,1,Multichannel,Discount,-0.10120606265828114
5,446.86,0,1,0,Phone,Discount,1.0182911659753588
3,195.41,0,1,0,Phone,Discount,1.154653559584213
11,80.92,0,1,0,Web,No Offer,0.6967210795953896
1,1481.74,1,1,1,Phone,No Offer,1.1268994423097214
9,261.77,0,1,0,Phone,No Offer,0.5523952931445649
1,261.67,0,1,1,Web,Buy One Get One,0.7225931323735084
1,153.31,1,0,0,Web,Buy One Get One,0.8156393207934365
7,350.09,1,0,0,Multichannel,No Offer,0.01357376515372122
3,39.11,0,1,0,Web,Buy One Get One,0.21319745989997974
9,202.03,1,0,0,Web,Buy One Get One,0.7120147773098184
1,33.77,0,1,1,Phone,Buy One Get One,1.4808153344883783
9,152.48,1,0,0,Web,Discount,1.6036185316647409
6,377.39,0,1,0,Web,No Offer,0.9036020157881656
11,106.51,0,1,1,Phone,Discount,0.9621001059135859
4,29.99,0,1,1,Phone,No Offer,1.775798193069979
11,208.17,0,1,1,Phone,No Offer,0.9557582668967683
1,29.99,1,0,1,Phone,Buy One Get One,1.1228036270959862
6,252.05,1,0,0,Phone,Buy One Get One,0.5000274922628913
9,133.74,0,1,1,Phone,Buy One Get One,0.7659217066588935
5,148.96,0,1,0,Web,Buy One Get One,1.463691544676826
1,102.01,1,0,0,Web,No Offer,1.8801163835845016
5,326.34,0,1,0,Web,Discount,1.0737459965230332
8,29.99,1,0,1,Web,No Offer,1.3850537149004545
2,502.87,0,1,1,Multichannel,No Offer,1.7085691791230089
10,29.99,0,1,1,Web,Buy One Get One,1.3976266550716825
11,29.99,1,0,0,Phone,No Offer,0.5603254180925885
12,108.15,0,1,1,Web,Buy One Get One,1.171843320449108
7,328.55,0,1,0,Web,No Offer,0.6855969154374101
10,52.8,0,1,1,Phone,Buy One Get One,0.4229312309162593
2,773.32,1,1,1,Web,No Offer,1.4019525764678191
9,299.63,0,1,0,Phone,No Offer,0.6943980542962835
3,415.93,0,1,1,Web,Buy One Get One,1.4394350234491906
12,29.99,1,0,1,Web,Buy One Get One,0.8376947942874774
3,476.49,1,1,1,Phone,Buy One Get One,0.8887810720745014
8,282.65,1,0,0,Multichannel,Discount,2.684906522263354
6,290.9,1,0,0,Web,Buy One Get One,0.3931473937044766
1,432.97,1,1,0,Multichannel,Buy One Get One,1.2206831085802494
3,681.3,1,0,1,Web,Discount,1.168110270883301
10,149.18,0,1,0,Web,Buy One Get One,1.4355865940294792
6,29.99,0,1,0,Phone,Discount,1.6407503777903405
12,618.13,1,1,1,Phone,No Offer,0.5722326398168569
2,239.23,0,1,0,Phone,Discount,0.3775231679880233
10,135.46,1,0,0,Phone,No Offer,0.7493422117196771
5,350.5,1,0,1,Multichannel,Buy One Get One,0.81026779306657
8,29.99,1,0,0,Phone,Discount,1.0521077442209217
2,36.05,1,0,1,Web,Buy One Get One,0.4697567545812401
4,157.81,0,1,1,Web,Buy One Get One,1.174458868103926
6,216.0,1,1,0,Web,Buy One Get One,0.9633392328657386
7,91.31,1,0,0,Phone,No Offer,1.1195628229191212
10,303.22,1,0,0,Phone,Buy One Get One,0.8654454091202631
6,208.3,1,0,1,Web,Buy One Get One,0.8410786180667666
10,29.99,1,0,1,Phone,Discount,2.1554234963226406
3,74.72,0,1,0,Phone,Buy One Get One,0.2943435277109477
6,170.16,0,1,0,Phone,Discount,1.2616100615146284
6,88.0,1,0,1,Phone,No Offer,0.6342720464210966
4,344.54,0,1,0,Web,No Offer,1.0982626774385122
2,207.62,0,1,1,Phone,Buy One Get One,1.4223316869235008
8,473.55,0,1,0,Multichannel,No Offer,1.2256763520185678
6,154.55,1,0,0,Phone,No Offer,0.10862080175796808
10,29.99,0,1,0,Phone,No Offer,1.5792356067627364
7,194.54,1,0,0,Web,Buy One Get One,0.5608261874224287
4,316.28,0,1,1,Phone,Discount,0.8649159468943531
9,29.99,1,0,1,Phone,Discount,0.7874339070954399
1,407.56,0,1,0,Phone,Discount,1.1173999964262658
2,198.42,1,0,1,Phone,Buy One Get One,0.5627899990163193
1,556.23,0,1,1,Multichannel,No Offer,1.6534848640649038
9,414.88,1,0,1,Multichannel,No Offer,1.689456904816952
11,29.99,0,1,1,Phone,No Offer,0.9673953751498132
7,29.99,1,0,0,Phone,Buy One Get One,1.2503407044545565
12,29.99,0,1,1,Web,No Offer,1.0157849159275931
4,29.99,1,0,1,Web,No Offer,2.523786961613969
3,42.3,1,0,0,Phone,No Offer,1.1139392235590924
10,29.99,1,0,1,Web,Buy One Get One,1.3491487941519908
10,189.33,1,0,1,Phone,Discount,0.3852284290727703
4,194.25,0,1,0,Web,Discount,0.5430244837495248
9,139.48,1,0,0,Web,Buy One Get One,0.9841915251977758
2,799.02,1,1,1,Multichannel,No Offer,2.23966083895231
7,35.34,1,0,0,Web,Buy One Get One,1.3432537389318058
4,243.21,0,1,0,Web,Buy One Get One,0.94674176861962
8,29.99,1,0,0,Phone,Discount,1.0780268187214526
6,213.57,1,0,1,Web,Discount,1.6597767656881717
3,47.9,1,0,0,Phone,Buy One Get One,0.8398233178135207
9,417.22,0,1,0,Multichannel,No Offer,1.2987126006679046
2,1077.01,0,1,1,Phone,Discount,2.2009118532083844
9,187.99,1,0,0,Phone,Buy One Get One,0.7442097654160204
3,170.29,0,1,1,Web,Discount,1.1176322860459529
12,374.34,0,1,1,Phone,No Offer,0.6655743255346394
1,29.99,0,1,0,Phone,No Offer,1.7965487088414631
2,491.57,1,0,0,Multichannel,Discount,1.4704174956274674
11,445.34,0,1,1,Phone,No Offer,0.41493808578169106
4,142.68,1,0,0,Web,Discount,1.247401807238525
6,184.26,0,1,0,Web,Buy One Get One,0.7660541670036849
1,576.18,1,0,1,Web,No Offer,1.4440948024702025
9,285.97,0,1,0,Multichannel,Discount,1.0175116525836312
8,164.29,0,1,1,Phone,Buy One Get One,0.9259590289818436
7,29.99,1,0,1,Web,No Offer,0.6209773229067561
5,90.89,1,0,0,Phone,Buy One Get One,1.004093776227416
1,475.53,1,0,0,Phone,Buy One Get One,1.1714746374122282
2,299.32,0,1,0,Multichannel,Buy One Get One,1.2796617021258334
10,270.71,1,1,1,Phone,Discount,0.9989901421160016
1,29.99,0,1,1,Web,Buy One Get One,1.3857629406194991
10,68.41,1,0,0,Web,Buy One Get One,1.3664894011834336
9,115.9,0,1,1,Web,Discount,1.3506378126496892
10,29.99,1,0,0,Web,Discount,1.0633294113615934
1,300.63,1,1,0,Phone,No Offer,1.0857160008408269
1,127.74,0,1,1,Web,Buy One Get One,1.1894500270111823
4,29.99,0,1,0,Web,Discount,1.5206627380712896
10,53.27,1,0,0,Phone,Buy One Get One,0.6949373326986912
10,142.91,0,1,0,Web,Discount,0.7056647316053819
9,79.98,0,1,0,Phone,No Offer,0.7379799562966297
2,136.46,1,0,0,Phone,No Offer,1.3779363292725697
2,711.82,1,1,1,Multichannel,Buy One Get One,2.6030763014307223
6,311.95,1,0,0,Web,No Offer,1.3082428600896014
1,452.43,1,1,0,Web,No Offer,1.2512449176136902
1,74.16,0,1,1,Phone,Buy One Get One,1.2015137056872458
7,218.81,1,0,0,Web,Buy One Get One,2.2635665362908046
9,54.79,0,1,0,Phone,No Offer,1.2764124351249828
9,154.77,0,1,0,Web,Buy One Get One,1.0134398743787545
1,308.71,1,0,0,Multichannel,Buy One Get One,1.0708598206512656
9,678.55,1,0,1,Web,Buy One Get One,1.0836643138544786
3,158.28,0,1,0,Web,Buy One Get One,0.7518813104918471
5,952.06,1,1,1,Multichannel,Buy One Get One,0.6266158085732259
11,129.9,0,1,1,Phone,No Offer,0.7390617777939699
9,439.61,0,1,0,Web,Buy One Get One,0.8996051352623088
4,29.99,1,0,0,Web,Buy One Get One,1.6395311633890954
10,265.32,1,0,0,Phone,Discount,0.526228404682259
2,325.89,1,1,0,Multichannel,Discount,1.2149507913243969
2,872.36,0,1,1,Phone,Buy One Get One,0.31527890728076197
10,47.37,1,0,1,Web,No Offer,0.4631879027774853
2,187.29,0,1,1,Web,Buy One Get One,1.8670646061103569
6,247.19,0,1,1,Web,Buy One Get One,1.0433669166431192
4,122.6,1,0,0,Web,Buy One Get One,1.076180076328252
2,254.31,0,1,0,Web,Discount,2.9578504997857307
9,82.37,0,1,0,Phone,Discount,1.1446862138437286
8,101.67,1,0,0,Phone,No Offer,1.0487665994549549
6,901.09,1,1,1,Multichannel,Buy One Get One,0.5974628034033928
6,231.91,0,1,0,Web,Discount,1.0212334126985572
6,29.99,0,1,1,Phone,Buy One Get One,0.4677538198316383
6,29.99,1,0,0,Phone,Discount,1.8043084008638501
2,86.42,0,1,0,Web,Discount,0.8718724702306782
9,32.18,1,0,1,Phone,Buy One Get One,0.5187728786939835
10,29.99,1,0,1,Web,No Offer,0.9874778916091116
2,174.0,1,0,1,Phone,Discount,2.2600141415512853
10,51.39,0,1,1,Web,No Offer,1.1369752554436148
1,327.66,0,1,1,Multichannel,Discount,0.9587711056095471
1,181.92,0,1,0,Web,Discount,0.6299683988441023
5,814.49,1,0,1,Web,Buy One Get One,0.8290192811169081
9,484.37,0,1,0,Web,Buy One Get One,0.4352491133690124
7,29.99,1,0,1,Phone,Discount,0.6748767395623844
2,129.59,0,1,0,Web,No Offer,2.1721144550204268
7,297.71,0,1,0,Web,Buy One Get One,0.6103984816458801
1,594.26,1,0,1,Phone,Buy One Get One,1.4178522258115782
12,131.95,1,0,0,Web,Buy One Get One,0.4280496404267753
4,1165.58,1,1,1,Web,No Offer,1.0739436120247072
9,31.69,0,1,0,Web,Buy One Get One,1.986861546560112
1,29.99,0,1,0,Web,Discount,1.1533920152697288
9,396.8,1,0,0,Multichannel,Buy One Get One,1.2147811487852989
10,29.99,1,0,0,Phone,No Offer,1.5709159631196594
6,100.23,1,0,0,Web,No Offer,1.2076728511162411
3,203.3,0,1,0,Web,No Offer,0.28309832284178793
2,489.74,0,1,0,Multichannel,No Offer,1.616824357416777
4,194.26,0,1,0,Phone,Buy One Get One,1.7717823708777036
11,138.78,1,0,1,Phone,Buy One Get One,1.7392999381858092
9,78.58,1,0,1,Phone,No Offer,0.42046491110285866
9,127.41,0,1,0,Web,Discount,1.7564142761391786
2,561.53,1,1,1,Phone,Discount,0.8396079614839174
10,356.62,0,1,0,Phone,No Offer,0.9188976462009252
8,405.28,1,0,1,Multichannel,Discount,0.7806876666817808
1,29.99,1,0,1,Phone,No Offer,1.1319971821472006
4,391.1,1,0,0,Multichannel,No Offer,1.092479155708588
1,143.38,0,1,1,Phone,Buy One Get One,2.932989956887776
2,894.45,1,0,1,Web,Discount,0.9589885664878288
9,29.99,0,1,1,Web,No Offer,0.8320390877157761
8,352.37,0,1,1,Web,Discount,0.37814746621344975
5,764.12,0,1,1,Phone,Discount,1.630064597020935
3,709.57,1,0,1,Web,Buy One Get One,0.956909343694362
7,48.79,0,1,0,Phone,Buy One Get One,0.8613621111356264
11,378.57,0,1,0,Web,Discount,2.126776303306202
1,237.49,1,0,1,Phone,Discount,0.6574009956081868
2,123.94,0,1,0,Web,No Offer,1.2580415347535214
7,287.09,1,0,1,Phone,No Offer,0.8913597081414355
8,378.52,1,0,0,Multichannel,Discount,1.1837509611283987
2,261.55,0,1,0,Web,No Offer,1.699658061478225
10,29.99,0,1,0,Web,Buy One Get One,2.117310800950923
3,92.38,0,1,1,Phone,Buy One Get One,0.4321255267645904
8,29.99,1,0,1,Web,Discount,2.515629727506067
5,121.64,1,0,1,Phone,Discount,1.2816600573736168
8,51.04,1,0,1,Web,No Offer,1.418632734301842
12,205.35,1,0,0,Phone,Discount,2.062324719154591
7,276.08,1,0,0,Web,Buy One Get One,1.1070480841114392
1,85.94,1,0,1,Phone,Discount,0.7633339486876458
12,126.39,1,0,0,Web,Discount,2.111686817095959
1,58.77,1,0,0,Web,No Offer,1.4431551369046132
6,170.12,1,0,1,Phone,Buy One Get One,1.4145548442965241
9,536.59,1,0,1,Phone,Buy One Get One,0.8796585241574091
2,1486.19,1,0,1,Web,Discount,0.6844999716189679
3,658.93,1,1,1,Phone,Discount,1.1691767453632462
8,138.83,1,0,0,Phone,No Offer,0.6393603976989526
1,1121.22,1,1,1,Multichannel,Buy One Get One,0.5153953176073163
7,343.33,1,0,0,Web,No Offer,1.147501894790648
7,243.9,1,1,1,Phone,Discount,1.955954576034839
9,233.88,1,0,0,Phone,Discount,0.7243048827347554
10,128.9,0,1,1,Web,Discount,1.5203739822532882
2,72.27,1,0,1,Phone,No Offer,0.7404415998188982
1,459.32,1,0,1,Web,Discount,0.6608995562536262
2,29.99,0,1,0,Web,No Offer,0.4785881440166912
1,1726.14,1,1,1,Web,Buy One Get One,2.171326301287018
9,38.47,1,0,1,Phone,No Offer,1.0836909840858158
5,346.31,1,0,0,Web,Buy One Get One,3.3027613745624835
1,856.05,1,0,1,Web,Discount,1.3607532547867882
1,238.86,1,1,1,Multichannel,Buy One Get One,1.4386612987458822
6,104.71,0,1,0,Phone,Discount,0.7702387519364237
11,448.02,0,1,0,Web,Discount,1.310363483821271
2,410.06,1,0,0,Web,Discount,1.8876921601004155
9,29.99,1,0,0,Phone,Discount,0.8529912861940253
2,39.36,0,1,1,Web,No Offer,0.0536093424845423
7,29.99,1,0,1,Web,Discount,0.4660259695797662
12,194.01,1,0,0,Phone,Discount,1.7381215894916755
9,66.76,1,0,0,Phone,Discount,0.9262838917303946
3,266.34,0,1,1,Web,Buy One Get One,0.953310300776268
12,37.71,0,1,0,Phone,Discount,1.7202223732286026
10,202.22,1,0,0,Phone,No Offer,1.3869110568299126
6,247.46,1,1,0,Phone,No Offer,1.4236293119398595
4,69.4,1,0,1,Phone,Buy One Get One,0.19564774640485535
8,90.84,1,0,0,Phone,Buy One Get One,2.40446965261026
9,214.46,1,0,1,Web,Discount,1.5058182870226862
7,295.96,0,1,0,Phone,Discount,0.6875867987870099
3,211.07,1,1,0,Web,Buy One Get One,0.4739859218419192
9,88.87,1,0,0,Phone,Buy One Get One,0.4160406828127568
3,94.43,0,1,0,Phone,Discount,0.9781849377977024
9,107.62,0,1,1,Phone,No Offer,1.4878692095262442
4,167.22,0,1,0,Web,No Offer,0.9892277128200258
12,165.33,1,0,1,Phone,No Offer,0.267193572440776
3,508.92,1,0,1,Web,Discount,1.6833041430320754
2,1259.5,1,1,1,Phone,Discount,0.954810138501766
6,29.99,0,1,1,Web,No Offer,1.92651447614681
10,316.49,0,1,0,Web,No Offer,0.8321983205842974
2,254.82,0,1,0,Phone,Buy One Get One,0.8643593129016587
2,980.56,1,1,1,Web,Buy One Get One,0.826279385197668
4,187.03,1,0,0,Phone,No Offer,0.32520578332584016
5,1384.81,1,0,1,Phone,Discount,1.5685239598115357
4,775.45,1,1,1,Web,No Offer,1.278194548102766
7,29.99,0,1,1,Phone,Buy One Get One,0.9338710954145764
5,174.76,1,0,0,Web,Buy One Get One,1.1494016525163064
6,734.25,0,1,1,Phone,Buy One Get One,3.0838494835001784
3,29.99,1,0,0,Phone,No Offer,0.9400281389618836
1,150.49,1,0,1,Phone,No Offer,0.9745841234290816
2,111.87,1,0,1,Phone,Buy One Get One,0.8136648821072825
3,454.74,0,1,0,Web,Buy One Get One,0.991927587438159
2,51.2,0,1,0,Phone,Discount,1.417863468134989
9,62.27,1,0,1,Web,Buy One Get One,0.08303146184818122
5,150.02,0,1,0,Phone,Discount,1.661592230673885
1,656.85,1,1,1,Phone,No Offer,0.8602865669449828
6,29.99,0,1,0,Web,Buy One Get One,1.6381584854942892
11,144.58,1,0,1,Phone,Buy One Get One,1.4208556888397803
7,235.79,1,0,0,Web,Buy One Get One,1.3084522640549796
1,29.99,1,0,0,Phone,Discount,1.0154431547524496
1,172.48,0,1,0,Web,No Offer,0.5080902054618733
5,523.85,1,1,1,Multichannel,Buy One Get One,0.8657483748859999
1,29.99,1,0,0,Phone,No Offer,0.9539668796347932
2,1140.54,1,1,1,Phone,No Offer,0.4623715041874625
12,269.94,1,1,1,Phone,Discount,0.6805137062416491
4,139.69,0,1,1,Phone,No Offer,0.8271735190577149
11,90.29,0,1,1,Phone,Discount,1.602027760799019
2,63.41,1,0,1,Web,Buy One Get One,0.5749647905932987
8,82.2,1,0,0,Web,No Offer,1.8713677347466977
1,762.33,1,1,1,Web,Buy One Get One,1.305885667469954
1,617.18,0,1,1,Phone,No Offer,0.7712465937149529
9,862.47,0,1,1,Web,Buy One Get One,0.9571834008944692
4,169.84,1,0,0,Web,Discount,1.5078045909845468
3,168.83,1,0,0,Web,Buy One Get One,1.0666384083205824
4,29.99,1,0,0,Web,Buy One Get One,1.2137890242489529
1,498.38,1,1,0,Web,No Offer,2.326894088573753
10,29.99,1,0,0,Web,Discount,1.0127929969611795
6,188.69,1,0,1,Web,No Offer,1.1211020728977914
10,99.38,1,0,0,Phone,Discount,2.182771040967441
7,185.6,0,1,1,Phone,No Offer,0.6648643693390135
6,84.55,0,1,0,Web,Buy One Get One,0.7708289735239109
1,597.53,1,1,1,Phone,Discount,1.308041767821952
12,29.99,0,1,0,Web,No Offer,0.9939064522541488
6,88.34,0,1,0,Web,No Offer,2.089734184788596
3,63.31,0,1,0,Web,No Offer,0.7195957243805287
4,832.06,0,1,1,Web,No Offer,1.2928287193140318
4,125.35,1,0,0,Phone,No Offer,1.182523095111686
1,242.86,0,1,1,Web,Buy One Get One,1.01495081476765
8,37.76,1,0,0,Phone,Discount,1.7711807440794929
3,189.48,1,0,0,Phone,Discount,1.7468682033471643
12,163.65,1,0,1,Phone,Buy One Get One,0.8775933783083114
9,123.03,0,1,1,Phone,Discount,1.5045005112340757
12,94.92,1,0,0,Web,Discount,0.9214008537532984
1,35.64,0,1,0,Phone,Buy One Get One,0.8647137930454488
1,311.2,1,1,1,Web,Discount,2.2488013723022515
1,143.67,0,1,0,Web,Buy One Get One,1.1367957291417972
10,322.45,1,1,0,Phone,Discount,1.1536222932455462
5,254.58,0,1,1,Web,No Offer,0.8742211551847843
1,117.44,0,1,1,Web,Buy One Get One,0.6785211555140083
1,227.94,1,1,0,Multichannel,Buy One Get One,1.1590738053667498
1,802.94,1,0,1,Web,Buy One Get One,1.194132906356126
4,608.78,1,0,1,Phone,Discount,1.4738722338711632
8,532.55,1,1,1,Web,Discount,0.8940337856539942
1,198.32,1,0,0,Phone,Buy One Get One,1.8542459923361951
9,456.54,1,0,0,Phone,Buy One Get One,0.24665406294183576
2,170.4,1,0,1,Web,No Offer,0.4227657298632487
5,1310.55,0,1,1,Web,Buy One Get One,1.4521721878806548
10,177.88,0,1,0,Web,No Offer,1.4517216733159333
9,196.76,0,1,1,Web,Buy One Get One,1.4941810256445485
1,132.18,1,0,0,Phone,Buy One Get One,0.6431504166859477
9,331.02,1,1,0,Web,No Offer,2.1542394910171114
7,767.03,1,1,1,Phone,No Offer,1.1785228045336886
11,59.71,0,1,0,Web,Discount,1.2148861195937743
4,93.32,1,0,1,Web,Buy One Get One,1.3860325747758608
7,709.79,0,1,1,Web,Discount,1.766726773680042
11,84.75,1,0,1,Web,Buy One Get One,0.4213939323858776
2,519.28,1,0,1,Web,No Offer,1.1929730707034425
3,132.81,1,0,1,Phone,Discount,1.0081108906202472
6,106.59,0,1,1,Phone,Buy One Get One,1.739030704929375
3,29.99,1,0,0,Phone,Discount,1.2881225199642126
6,376.0,1,1,1,Phone,Buy One Get One,0.7230576768419896
4,222.43,1,1,0,Web,Discount,0.7634096093196855
11,107.54,1,0,1,Phone,Buy One Get One,1.111013517929647
5,176.08,0,1,1,Web,No Offer,0.4221924204825642
12,293.3,1,0,1,Web,No Offer,1.5621374147440243
1,836.03,1,0,1,Phone,Discount,0.9382542516819544
9,136.09,1,0,0,Phone,Discount,2.160424429212291
11,406.41,0,1,0,Phone,No Offer,0.0364505821350084
11,215.46,1,1,0,Phone,No Offer,1.170237825090905
11,29.99,0,1,0,Web,Discount,1.4237316696007496
3,29.99,1,0,1,Phone,No Offer,1.5987420896898883
1,131.51,1,0,0,Web,Buy One Get One,1.3350377656150896
6,138.08,0,1,1,Web,No Offer,1.3096480385091671
3,1372.66,1,0,1,Phone,No Offer,0.7881119013779825
3,303.67,1,0,0,Phone,Buy One Get One,0.2552214504112633
1,34.67,0,1,1,Web,Discount,2.086966261429568
8,29.99,1,0,0,Web,No Offer,0.3836717134353298
1,300.25,1,0,0,Web,Discount,1.9868671740353716
4,328.45,1,0,1,Multichannel,No Offer,1.218500496145127
9,33.63,1,0,1,Web,Discount,1.0731704308476044
3,73.88,0,1,0,Phone,Buy One Get One,1.3523994672333473
8,331.17,1,0,0,Web,Buy One Get One,1.2022396205311754
2,401.56,0,1,1,Phone,Discount,0.28904605186703725
9,105.37,1,0,0,Phone,No Offer,1.1980094337677372
7,29.99,1,0,0,Phone,Discount,1.1416651602083696
10,53.66,1,0,0,Phone,No Offer,1.1613722555682446
1,724.79,0,1,1,Web,Buy One Get One,0.6517121424215568
5,29.99,1,0,0,Phone,Discount,1.0654882707985778
9,29.99,1,0,0,Phone,No Offer,0.5156253134620223
6,547.25,1,0,1,Phone,No Offer,0.955235878586416
2,251.2,0,1,0,Phone,No Offer,1.0140607640261032
3,124.35,0,1,0,Phone,Discount,0.9307974517115029
1,29.99,0,1,1,Web,Discount,0.6866145338559579
1,156.04,1,0,0,Web,Buy One Get One,1.7589026936196026
1,29.99,0,1,1,Web,Discount,1.4119590100630668
10,122.53,1,0,1,Web,Buy One Get One,0.6007539755426579
1,129.79,1,0,0,Web,Discount,2.0649887526762774
10,29.99,0,1,0,Phone,Discount,1.3192882512056896
1,834.46,0,1,1,Multichannel,No Offer,0.8809605904529032
2,29.99,1,0,0,Web,Discount,1.6922743464620074
10,538.43,1,0,1,Multichannel,Discount,0.4094526358558143
7,450.57,0,1,0,Web,Buy One Get One,1.0810297109318692
10,29.99,1,0,0,Web,No Offer,0.8326585026843762
3,120.0,1,0,1,Phone,Discount,1.1659111967874438
2,205.99,1,0,0,Phone,No Offer,1.3648551284971393
6,328.42,0,1,1,Multichannel,No Offer,0.7455639062537593
11,68.54,0,1,0,Phone,Discount,0.39681349137119626
7,29.99,1,0,1,Phone,Discount,0.6517055876760286
2,128.16,1,0,0,Phone,Discount,0.7613717734320379
6,120.17,0,1,1,Phone,Buy One Get One,0.9255605019739384
12,162.0,0,1,0,Phone,No Offer,1.473505810698534
9,105.19,0,1,0,Phone,Discount,0.5472828790328284
1,118.95,1,0,0,Web,Buy One Get One,0.7740995101824653
9,110.98,1,0,1,Phone,Discount,0.8722432821541785
6,29.99,1,0,1,Phone,Buy One Get One,0.9449886379024665
2,51.92,1,0,0,Phone,Discount,1.1098597376307855
3,508.28,1,0,1,Multichannel,No Offer,0.8588140893808587
10,239.58,0,1,1,Phone,Discount,1.2380621373588083
10,85.77,0,1,1,Phone,Buy One Get One,0.8689170721016679
10,29.99,1,0,1,Web,Buy One Get One,0.7255240376298293
3,357.76,1,0,1,Phone,Buy One Get One,1.0064937246217025
4,38.54,1,0,0,Phone,No Offer,0.4454617568910234
5,323.56,1,1,0,Web,Buy One Get One,1.0499848339285702
6,494.34,0,1,0,Phone,Buy One Get One,1.1017181868277914
6,29.99,1,0,0,Phone,No Offer,0.8563730034788367
6,481.49,1,1,0,Phone,Buy One Get One,2.6381200704214605
